country,species,year,population,iso3
Belarus,Goats,2019,63300,BLR
Belarus,Horses,1992,211800,BLR
Belarus,Horses,1993,214500,BLR
Belarus,Horses,1994,214600,BLR
Belarus,Horses,1995,219600,BLR
Belarus,Horses,1996,228600,BLR
Belarus,Horses,1997,231500,BLR
Belarus,Horses,1998,233200,BLR
Belarus,Horses,1999,228700,BLR
Belarus,Horses,2000,221400,BLR
Belarus,Horses,2001,216500,BLR
Belarus,Horses,2002,209400,BLR
Belarus,Horses,2003,201700,BLR
Belarus,Horses,2004,191800,BLR
Belarus,Horses,2005,180800,BLR
Belarus,Horses,2006,167600,BLR
Belarus,Horses,2007,156200,BLR
Belarus,Horses,2008,141700,BLR
Belarus,Horses,2009,137400,BLR
Belarus,Horses,2010,125600,BLR
Belarus,Horses,2011,113000,BLR
Belarus,Horses,2012,100400,BLR
Belarus,Horses,2013,92000,BLR
Belarus,Horses,2014,82200,BLR
Belarus,Horses,2015,73200,BLR
Belarus,Horses,2016,63600,BLR
Belarus,Horses,2017,55800,BLR
Belarus,Horses,2018,49000,BLR
Belarus,Horses,2019,43500,BLR
Belarus,Sheep,1992,380200,BLR
Belarus,Sheep,1993,335800,BLR
Belarus,Sheep,1994,271300,BLR
Belarus,Sheep,1995,230100,BLR
Belarus,Sheep,1996,203500,BLR
Belarus,Sheep,1997,155300,BLR
Belarus,Sheep,1998,127300,BLR
Belarus,Sheep,1999,106100,BLR
Belarus,Sheep,2000,91900,BLR
Belarus,Sheep,2001,89100,BLR
Belarus,Sheep,2002,82600,BLR
Belarus,Sheep,2003,72700,BLR
Belarus,Sheep,2004,63000,BLR
Belarus,Sheep,2005,59000,BLR
Belarus,Sheep,2006,53100,BLR
Belarus,Sheep,2007,52200,BLR
Belarus,Sheep,2008,52500,BLR
Belarus,Sheep,2009,52500,BLR
Belarus,Sheep,2010,52400,BLR
Belarus,Sheep,2011,51800,BLR
Belarus,Sheep,2012,52500,BLR
Belarus,Sheep,2013,59900,BLR
Belarus,Sheep,2014,62500,BLR
Belarus,Sheep,2015,72500,BLR
Belarus,Sheep,2016,84100,BLR
Belarus,Sheep,2017,98800,BLR
Belarus,Sheep,2018,89900,BLR
Belarus,Sheep,2019,87600,BLR
Belarus,Cattle,1992,6551000,BLR
Belarus,Cattle,1993,6181000,BLR
Belarus,Cattle,1994,5846000,BLR
Belarus,Cattle,1995,5382000,BLR
Belarus,Cattle,1996,5034000,BLR
Belarus,Cattle,1997,4842000,BLR
Belarus,Cattle,1998,4762000,BLR
Belarus,Cattle,1999,4615000,BLR
Belarus,Cattle,2000,4322000,BLR
Belarus,Cattle,2001,4210000,BLR
Belarus,Cattle,2002,4092000,BLR
Belarus,Cattle,2003,3989000,BLR
Belarus,Cattle,2004,3901000,BLR
Belarus,Cattle,2005,3937000,BLR
Belarus,Cattle,2006,3977000,BLR
Belarus,Cattle,2007,3954000,BLR
Belarus,Cattle,2008,3987000,BLR
Belarus,Cattle,2009,4049000,BLR
Belarus,Cattle,2010,4097000,BLR
Belarus,Cattle,2011,4145000,BLR
Belarus,Cattle,2012,4222000,BLR
Belarus,Cattle,2013,4332000,BLR
Belarus,Cattle,2014,4316000,BLR
Belarus,Cattle,2015,4340000,BLR
Belarus,Cattle,2016,4343000,BLR
Belarus,Cattle,2017,4291000,BLR
Belarus,Cattle,2018,4318000,BLR
Belarus,Cattle,2019,4330000,BLR
Belarus,Sheep and Goats,1992,424200,BLR
Belarus,Sheep and Goats,1993,381200,BLR
Belarus,Sheep and Goats,1994,322500,BLR
Belarus,Sheep and Goats,1995,284200,BLR
Belarus,Sheep and Goats,1996,261700,BLR
Belarus,Sheep and Goats,1997,213500,BLR
Belarus,Sheep and Goats,1998,186100,BLR
Belarus,Sheep and Goats,1999,162400,BLR
Belarus,Sheep and Goats,2000,150200,BLR
Belarus,Sheep and Goats,2001,153600,BLR
Belarus,Sheep and Goats,2002,148800,BLR
Belarus,Sheep and Goats,2003,137100,BLR
Belarus,Sheep and Goats,2004,126100,BLR
Belarus,Sheep and Goats,2005,124800,BLR
Belarus,Sheep and Goats,2006,120700,BLR
Belarus,Sheep and Goats,2007,121800,BLR
Belarus,Sheep and Goats,2008,124300,BLR
Belarus,Sheep and Goats,2009,125700,BLR
Belarus,Sheep and Goats,2010,127400,BLR
Belarus,Sheep and Goats,2011,124100,BLR
Belarus,Sheep and Goats,2012,125200,BLR
Belarus,Sheep and Goats,2013,133100,BLR
Belarus,Sheep and Goats,2014,130800,BLR
Belarus,Sheep and Goats,2015,140500,BLR
Belarus,Sheep and Goats,2016,152600,BLR
Belarus,Sheep and Goats,2017,167200,BLR
Belarus,Sheep and Goats,2018,154600,BLR
Belarus,Sheep and Goats,2019,150900,BLR
Belarus,Swine,1992,4703000,BLR
Belarus,Swine,1993,4308000,BLR
Belarus,Swine,1994,4181000,BLR
Belarus,Swine,1995,4005000,BLR
Belarus,Swine,1996,3895000,BLR
Belarus,Swine,1997,3715000,BLR
Belarus,Swine,1998,3686000,BLR
Belarus,Swine,1999,3698000,BLR
Belarus,Swine,2000,3566000,BLR
Belarus,Swine,2001,3431000,BLR
Belarus,Swine,2002,3372000,BLR
Belarus,Swine,2003,3329000,BLR
Belarus,Swine,2004,3287000,BLR
Belarus,Swine,2005,3407000,BLR
Belarus,Swine,2006,3545000,BLR
Belarus,Swine,2007,3642000,BLR
Belarus,Swine,2008,3598000,BLR
Belarus,Swine,2009,3704000,BLR
Belarus,Swine,2010,3782000,BLR
Belarus,Swine,2011,3887000,BLR
Belarus,Swine,2012,3989000,BLR
Belarus,Swine,2013,4243000,BLR
Belarus,Swine,2014,3267000,BLR
Belarus,Swine,2015,2925000,BLR
Belarus,Swine,2016,3205000,BLR
Belarus,Swine,2017,3145000,BLR
Belarus,Swine,2018,3156000,BLR
Belarus,Swine,2019,2841000,BLR
Belgium,"Cattle, dairy",2000,581461,BEL
Belgium,"Cattle, dairy",2001,570797,BEL
Belgium,"Cattle, dairy",2002,551008,BEL
Belgium,"Cattle, dairy",2003,532289,BEL
Belgium,"Cattle, dairy",2004,515064,BEL
Belgium,"Cattle, dairy",2005,494743,BEL
Belgium,"Cattle, dairy",2006,478864,BEL
Belgium,"Cattle, dairy",2007,473213,BEL
Belgium,"Cattle, dairy",2008,469423,BEL
Belgium,"Cattle, dairy",2009,467611,BEL
Belgium,"Cattle, dairy",2010,463406,BEL
Belgium,"Cattle, dairy",2011,456134,BEL
Belgium,"Cattle, dairy",2012,456392,BEL
Belgium,"Cattle, dairy",2013,463913,BEL
Belgium,"Cattle, dairy",2014,478062,BEL
Belgium,"Cattle, dairy",2015,483456,BEL
Belgium,"Cattle, dairy",2016,486242,BEL
Belgium,"Cattle, dairy",2017,482300,BEL
Belgium,"Cattle, dairy",2018,492969,BEL
Belgium,"Cattle, dairy",2019,497077,BEL
Belgium,"Cattle, non-dairy",2000,2412351,BEL
Belgium,"Cattle, non-dairy",2001,2406447,BEL
Belgium,"Cattle, non-dairy",2002,2298763,BEL
Belgium,"Cattle, non-dairy",2003,2206714,BEL
Belgium,"Cattle, non-dairy",2004,2186342,BEL
Belgium,"Cattle, non-dairy",2005,2169419,BEL
Belgium,"Cattle, non-dairy",2006,2150621,BEL
Belgium,"Cattle, non-dairy",2007,2169580,BEL
Belgium,"Cattle, non-dairy",2008,2149970,BEL
Belgium,"Cattle, non-dairy",2009,2147779,BEL
Belgium,"Cattle, non-dairy",2010,2148832,BEL
Belgium,"Cattle, non-dairy",2011,2116059,BEL
Belgium,"Cattle, non-dairy",2012,2048016,BEL
Belgium,"Cattle, non-dairy",2013,2011811,BEL
Belgium,"Cattle, non-dairy",2014,2013803,BEL
Belgium,"Cattle, non-dairy",2015,2027075,BEL
Belgium,"Cattle, non-dairy",2016,2029359,BEL
Belgium,"Cattle, non-dairy",2017,1951142,BEL
Belgium,"Cattle, non-dairy",2018,1928371,BEL
Belgium,"Cattle, non-dairy",2019,1890008,BEL
Belgium,Goats,2000,13226,BEL
Belgium,Goats,2001,16747,BEL
Belgium,Goats,2002,20261,BEL
Belgium,Goats,2003,29697,BEL
Belgium,Goats,2004,25299,BEL
Belgium,Goats,2005,24021,BEL
Belgium,Goats,2006,27080,BEL
Belgium,Goats,2007,27578,BEL
Belgium,Goats,2008,29875,BEL
Belgium,Goats,2009,32244,BEL
Belgium,Goats,2010,30880,BEL
Belgium,Goats,2011,32686,BEL
Belgium,Goats,2012,34835,BEL
Belgium,Goats,2013,38960,BEL
Belgium,Goats,2014,41672,BEL
Belgium,Goats,2015,47676,BEL
Belgium,Goats,2016,57013,BEL
Belgium,Goats,2017,64278,BEL
Belgium,Goats,2018,67745,BEL
Belgium,Goats,2019,73158,BEL
Belgium,Horses,2000,41437,BEL
Belgium,Horses,2001,42251,BEL
Belgium,Horses,2002,42353,BEL
Belgium,Horses,2003,42741,BEL
Belgium,Horses,2004,42692,BEL
Belgium,Horses,2005,43662,BEL
Belgium,Horses,2006,45558,BEL
Belgium,Horses,2007,47391,BEL
Belgium,Horses,2008,49611,BEL
Belgium,Horses,2009,51593,BEL
Belgium,Horses,2010,52571,BEL
Belgium,Horses,2011,51011,BEL
Belgium,Horses,2012,54272,BEL
Belgium,Horses,2013,60049,BEL
Belgium,Horses,2014,61042,BEL
Belgium,Horses,2015,64293,BEL
Belgium,Horses,2016,66153,BEL
Belgium,Horses,2017,67013,BEL
Belgium,Horses,2018,68298,BEL
Belgium,Horses,2019,70212,BEL
Belgium,Sheep,2000,123943,BEL
Belgium,Sheep,2001,120034,BEL
Belgium,Sheep,2002,114046,BEL
Belgium,Sheep,2003,109282,BEL
Belgium,Sheep,2004,116389,BEL
Belgium,Sheep,2005,118644,BEL
Belgium,Sheep,2006,119468,BEL
Belgium,Sheep,2007,117641,BEL
Belgium,Sheep,2008,110275,BEL
Belgium,Sheep,2009,109624,BEL
Belgium,Sheep,2010,104705,BEL
Belgium,Sheep,2011,98610,BEL
Belgium,Sheep,2012,106371,BEL
Belgium,Sheep,2013,107948,BEL
Belgium,Sheep,2014,112831,BEL
Belgium,Sheep,2015,118983,BEL
Belgium,Sheep,2016,122445,BEL
Belgium,Sheep,2017,128297,BEL
Belgium,Sheep,2018,129990,BEL
Belgium,Sheep,2019,137676,BEL
Belgium,Cattle,2000,2993812,BEL
Belgium,Cattle,2001,2977244,BEL
Belgium,Cattle,2002,2849771,BEL
Belgium,Cattle,2003,2739003,BEL
Belgium,Cattle,2004,2701406,BEL
Belgium,Cattle,2005,2664162,BEL
Belgium,Cattle,2006,2629485,BEL
Belgium,Cattle,2007,2642793,BEL
Belgium,Cattle,2008,2619393,BEL
Belgium,Cattle,2009,2615390,BEL
Belgium,Cattle,2010,2612238,BEL
Belgium,Cattle,2011,2572193,BEL
Belgium,Cattle,2012,2504408,BEL
Belgium,Cattle,2013,2475723,BEL
Belgium,Cattle,2014,2491865,BEL
Belgium,Cattle,2015,2510531,BEL
Belgium,Cattle,2016,2515601,BEL
Belgium,Cattle,2017,2433442,BEL
Belgium,Cattle,2018,2421340,BEL
Belgium,Cattle,2019,2387086,BEL
Belgium,Mules and Asses,2000,4878,BEL
Belgium,Mules and Asses,2001,5271,BEL
Belgium,Mules and Asses,2002,5986,BEL
Belgium,Mules and Asses,2003,6141,BEL
Belgium,Mules and Asses,2004,6366,BEL
Belgium,Mules and Asses,2005,6539,BEL
Belgium,Mules and Asses,2006,6815,BEL
Belgium,Mules and Asses,2007,7200,BEL
Belgium,Mules and Asses,2008,7594,BEL
Belgium,Mules and Asses,2009,8210,BEL
Belgium,Mules and Asses,2010,8778,BEL
Belgium,Mules and Asses,2011,8792,BEL
Belgium,Mules and Asses,2012,8930,BEL
Belgium,Mules and Asses,2013,8988,BEL
Belgium,Mules and Asses,2014,9214,BEL
Belgium,Mules and Asses,2015,9553,BEL
Belgium,Mules and Asses,2016,9732,BEL
Belgium,Mules and Asses,2017,9829,BEL
Belgium,Mules and Asses,2018,10012,BEL
Belgium,Mules and Asses,2019,10491,BEL
Belgium,Sheep and Goats,2000,137169,BEL
Belgium,Sheep and Goats,2001,136781,BEL
Belgium,Sheep and Goats,2002,134307,BEL
Belgium,Sheep and Goats,2003,138979,BEL
Belgium,Sheep and Goats,2004,141688,BEL
Belgium,Sheep and Goats,2005,142665,BEL
Belgium,Sheep and Goats,2006,146548,BEL
Belgium,Sheep and Goats,2007,145219,BEL
Belgium,Sheep and Goats,2008,140150,BEL
Belgium,Sheep and Goats,2009,141868,BEL
Belgium,Sheep and Goats,2010,135585,BEL
Belgium,Sheep and Goats,2011,131297,BEL
Belgium,Sheep and Goats,2012,141207,BEL
Belgium,Sheep and Goats,2013,146908,BEL
Belgium,Sheep and Goats,2014,154503,BEL
Belgium,Sheep and Goats,2015,166659,BEL
Belgium,Sheep and Goats,2016,179457,BEL
Belgium,Sheep and Goats,2017,192574,BEL
Belgium,Sheep and Goats,2018,197734,BEL
Belgium,Sheep and Goats,2019,210833,BEL
Belgium,Swine,2000,6895301,BEL
Belgium,Swine,2001,6626643,BEL
Belgium,Swine,2002,6495558,BEL
Belgium,Swine,2003,6333941,BEL
Belgium,Swine,2004,6198842,BEL
Belgium,Swine,2005,6159738,BEL
Belgium,Swine,2006,6201044,BEL
Belgium,Swine,2007,6268747,BEL
Belgium,Swine,2008,6356567,BEL
Belgium,Swine,2009,6436477,BEL
Belgium,Swine,2010,6616949,BEL
Belgium,Swine,2011,6599867,BEL
Belgium,Swine,2012,6676053,BEL
Belgium,Swine,2013,6634182,BEL
Belgium,Swine,2014,6663070,BEL
Belgium,Swine,2015,6643508,BEL
Belgium,Swine,2016,6457431,BEL
Belgium,Swine,2017,6390667,BEL
Belgium,Swine,2018,6343883,BEL
Belgium,Swine,2019,6224061,BEL
Bulgaria,Cattle,2015,551504,BGR
Bulgaria,Buffaloes,1990,23267,BGR
Bulgaria,Buffaloes,1991,24282,BGR
Bulgaria,Buffaloes,1992,25341,BGR
Bulgaria,Buffaloes,1993,23637,BGR
Bulgaria,Buffaloes,1994,19680,BGR
Bulgaria,Buffaloes,1995,15459,BGR
Bulgaria,Buffaloes,1996,13687,BGR
Bulgaria,Buffaloes,1997,12573,BGR
Bulgaria,Buffaloes,1998,10996,BGR
Bulgaria,Buffaloes,1999,10459,BGR
Bulgaria,Buffaloes,2000,9674,BGR
Bulgaria,Buffaloes,2001,7756,BGR
Bulgaria,Buffaloes,2002,7009,BGR
Bulgaria,Buffaloes,2003,7682,BGR
Bulgaria,Buffaloes,2004,7924,BGR
Bulgaria,Buffaloes,2005,8086,BGR
Bulgaria,Buffaloes,2006,8223,BGR
Bulgaria,Buffaloes,2007,8608,BGR
Bulgaria,Buffaloes,2008,9095,BGR
Bulgaria,Buffaloes,2009,8767,BGR
Bulgaria,Buffaloes,2010,8776,BGR
Bulgaria,Buffaloes,2011,9564,BGR
Bulgaria,Buffaloes,2012,9550,BGR
Bulgaria,Buffaloes,2013,9588,BGR
Bulgaria,Buffaloes,2014,9760,BGR
Bulgaria,Buffaloes,2015,10199,BGR
Bulgaria,Buffaloes,2016,11558,BGR
Bulgaria,Buffaloes,2017,12541,BGR
Bulgaria,Buffaloes,2018,14217,BGR
Bulgaria,Buffaloes,2019,16180,BGR
Bulgaria,"Cattle, non-dairy",1990,1594112,BGR
Bulgaria,"Cattle, non-dairy",1991,1516004,BGR
Bulgaria,"Cattle, non-dairy",1992,1383677,BGR
Bulgaria,"Cattle, non-dairy",1993,1142091,BGR
Bulgaria,"Cattle, non-dairy",1994,862061,BGR
Bulgaria,"Cattle, non-dairy",1995,694317,BGR
Bulgaria,"Cattle, non-dairy",1996,634989,BGR
Bulgaria,"Cattle, non-dairy",1997,606897,BGR
Bulgaria,"Cattle, non-dairy",1998,596888,BGR
Bulgaria,"Cattle, non-dairy",1999,641548,BGR
Bulgaria,"Cattle, non-dairy",2000,657301,BGR
Bulgaria,"Cattle, non-dairy",2001,638846,BGR
Bulgaria,"Cattle, non-dairy",2002,662848,BGR
Bulgaria,"Cattle, non-dairy",2003,709783,BGR
Bulgaria,"Cattle, non-dairy",2004,699958,BGR
Bulgaria,"Cattle, non-dairy",2005,646688,BGR
Bulgaria,"Cattle, non-dairy",2006,625034,BGR
Bulgaria,"Cattle, non-dairy",2007,615164,BGR
Bulgaria,"Cattle, non-dairy",2008,583480,BGR
Bulgaria,"Cattle, non-dairy",2009,552230,BGR
Bulgaria,"Cattle, non-dairy",2010,541645,BGR
Bulgaria,"Cattle, non-dairy",2011,551049,BGR
Bulgaria,"Cattle, non-dairy",2012,541877,BGR
Bulgaria,"Cattle, non-dairy",2013,550848,BGR
Bulgaria,"Cattle, non-dairy",2014,564196,BGR
Bulgaria,"Cattle, non-dairy",2015,551504,BGR
Bulgaria,"Cattle, non-dairy",2016,554034,BGR
Bulgaria,"Cattle, non-dairy",2017,549058,BGR
Bulgaria,"Cattle, non-dairy",2018,533303,BGR
Bulgaria,"Cattle, non-dairy",2019,518476,BGR
Bulgaria,Goats,1990,434275,BGR
Bulgaria,Goats,1991,465505,BGR
Bulgaria,Goats,1992,525412,BGR
Bulgaria,Goats,1993,581981,BGR
Bulgaria,Goats,1994,643829,BGR
Bulgaria,Goats,1995,735934,BGR
Bulgaria,Goats,1996,814381,BGR
Bulgaria,Goats,1997,841034,BGR
Bulgaria,Goats,1998,907428,BGR
Bulgaria,Goats,1999,1006863,BGR
Bulgaria,Goats,2000,893822,BGR
Bulgaria,Goats,2001,707663,BGR
Bulgaria,Goats,2002,714883,BGR
Bulgaria,Goats,2003,739891,BGR
Bulgaria,Goats,2004,721714,BGR
Bulgaria,Goats,2005,663273,BGR
Bulgaria,Goats,2006,578751,BGR
Bulgaria,Goats,2007,522280,BGR
Bulgaria,Goats,2008,462659,BGR
Bulgaria,Goats,2009,395328,BGR
Bulgaria,Goats,2010,358578,BGR
Bulgaria,Goats,2011,348848,BGR
Bulgaria,Goats,2012,317501,BGR
Bulgaria,Goats,2013,291474,BGR
Bulgaria,Goats,2014,290976,BGR
Bulgaria,Goats,2015,284782,BGR
Bulgaria,Goats,2016,257231,BGR
Bulgaria,Goats,2017,247255,BGR
Bulgaria,Goats,2018,264351,BGR
Bulgaria,Goats,2019,250114,BGR
Bulgaria,Horses,1990,120448,BGR
Bulgaria,Horses,1991,117164,BGR
Bulgaria,Horses,1992,114846,BGR
Bulgaria,Horses,1993,113988,BGR
Bulgaria,Horses,1994,113444,BGR
Bulgaria,Horses,1995,123113,BGR
Bulgaria,Horses,1996,141783,BGR
Bulgaria,Horses,1997,160495,BGR
Bulgaria,Horses,1998,148337,BGR
Bulgaria,Horses,1999,129787,BGR
Bulgaria,Horses,2000,137198,BGR
Bulgaria,Horses,2001,140668,BGR
Bulgaria,Horses,2002,145501,BGR
Bulgaria,Horses,2003,142845,BGR
Bulgaria,Horses,2004,130661,BGR
Bulgaria,Horses,2005,130661,BGR
Bulgaria,Horses,2006,141500,BGR
Bulgaria,Horses,2007,151500,BGR
Bulgaria,Horses,2008,161635,BGR
Bulgaria,Horses,2009,171681,BGR
Bulgaria,Horses,2010,134388,BGR
Bulgaria,Horses,2011,87171,BGR
Bulgaria,Horses,2012,79943,BGR
Bulgaria,Horses,2013,77521,BGR
Bulgaria,Horses,2014,75742,BGR
Bulgaria,Horses,2015,67776,BGR
Bulgaria,Horses,2016,58616,BGR
Bulgaria,Horses,2017,60699,BGR
Bulgaria,Horses,2018,62519,BGR
Bulgaria,Horses,2019,61546,BGR
Bulgaria,Sheep,1990,8369647,BGR
Bulgaria,Sheep,1991,8034181,BGR
Bulgaria,Sheep,1992,7320714,BGR
Bulgaria,Sheep,1993,5758836,BGR
Bulgaria,Sheep,1994,4288756,BGR
Bulgaria,Sheep,1995,3580411,BGR
Bulgaria,Sheep,1996,3390322,BGR
Bulgaria,Sheep,1997,3201317,BGR
Bulgaria,Sheep,1998,2933565,BGR
Bulgaria,Sheep,1999,2798144,BGR
Bulgaria,Sheep,2000,2229225,BGR
Bulgaria,Sheep,2001,1640551,BGR
Bulgaria,Sheep,2002,1649884,BGR
Bulgaria,Sheep,2003,1663457,BGR
Bulgaria,Sheep,2004,1645532,BGR
Bulgaria,Sheep,2005,1647381,BGR
Bulgaria,Sheep,2006,1618833,BGR
Bulgaria,Sheep,2007,1580901,BGR
Bulgaria,Sheep,2008,1500619,BGR
Bulgaria,Sheep,2009,1437549,BGR
Bulgaria,Sheep,2010,1384120,BGR
Bulgaria,Sheep,2011,1411303,BGR
Bulgaria,Sheep,2012,1408082,BGR
Bulgaria,Sheep,2013,1365561,BGR
Bulgaria,Sheep,2014,1352431,BGR
Bulgaria,Sheep,2015,1333589,BGR
Bulgaria,Sheep,2016,1345991,BGR
Bulgaria,Sheep,2017,1338436,BGR
Bulgaria,Sheep,2018,1333409,BGR
Bulgaria,Sheep,2019,1315508,BGR
Bulgaria,Cattle,1990,1594112,BGR
Bulgaria,Cattle,1991,1516004,BGR
Bulgaria,Cattle,1992,1383677,BGR
Bulgaria,Cattle,1993,1142091,BGR
Bulgaria,Cattle,1994,862061,BGR
Bulgaria,Cattle,1995,694317,BGR
Bulgaria,Cattle,1996,634989,BGR
Bulgaria,Cattle,1997,606897,BGR
Bulgaria,Cattle,1998,596888,BGR
Bulgaria,Cattle,1999,641548,BGR
Bulgaria,Cattle,2000,657301,BGR
Bulgaria,Cattle,2001,638846,BGR
Bulgaria,Cattle,2002,662848,BGR
Bulgaria,Cattle,2003,709783,BGR
Bulgaria,Cattle,2004,699958,BGR
Bulgaria,Cattle,2005,646688,BGR
Bulgaria,Cattle,2006,625034,BGR
Bulgaria,Cattle,2007,615164,BGR
Bulgaria,Cattle,2008,583480,BGR
Bulgaria,Cattle,2009,552230,BGR
Bulgaria,Cattle,2010,541645,BGR
Bulgaria,Cattle,2011,551049,BGR
Bulgaria,Cattle,2012,541877,BGR
Bulgaria,Cattle,2013,550848,BGR
Bulgaria,Cattle,2014,564196,BGR
Bulgaria,Cattle,2016,554034,BGR
Bulgaria,Cattle,2017,549058,BGR
Bulgaria,Cattle,2018,533303,BGR
Bulgaria,Cattle,2019,518476,BGR
Bulgaria,Mules and Asses,1990,351508,BGR
Bulgaria,Mules and Asses,1991,349187,BGR
Bulgaria,Mules and Asses,1992,347423,BGR
Bulgaria,Mules and Asses,1993,335322,BGR
Bulgaria,Mules and Asses,1994,322031,BGR
Bulgaria,Mules and Asses,1995,305855,BGR
Bulgaria,Mules and Asses,1996,294690,BGR
Bulgaria,Mules and Asses,1997,301102,BGR
Bulgaria,Mules and Asses,1998,273057,BGR
Bulgaria,Mules and Asses,1999,239405,BGR
Bulgaria,Mules and Asses,2000,230116,BGR
Bulgaria,Mules and Asses,2001,216379,BGR
Bulgaria,Mules and Asses,2002,185765,BGR
Bulgaria,Mules and Asses,2003,151500,BGR
Bulgaria,Mules and Asses,2004,130750,BGR
Bulgaria,Mules and Asses,2005,110000,BGR
Bulgaria,Mules and Asses,2006,94000,BGR
Bulgaria,Mules and Asses,2007,83000,BGR
Bulgaria,Mules and Asses,2008,71900,BGR
Bulgaria,Mules and Asses,2009,60900,BGR
Bulgaria,Mules and Asses,2010,56523,BGR
Bulgaria,Mules and Asses,2011,54192,BGR
Bulgaria,Mules and Asses,2012,50508,BGR
Bulgaria,Mules and Asses,2013,48439,BGR
Bulgaria,Mules and Asses,2014,45049,BGR
Bulgaria,Mules and Asses,2015,35331,BGR
Bulgaria,Mules and Asses,2016,25533,BGR
Bulgaria,Mules and Asses,2017,13890,BGR
Bulgaria,Mules and Asses,2018,18889,BGR
Bulgaria,Mules and Asses,2019,25824,BGR
Bulgaria,Sheep and Goats,1990,8803922,BGR
Bulgaria,Sheep and Goats,1991,8499686,BGR
Bulgaria,Sheep and Goats,1992,7846126,BGR
Bulgaria,Sheep and Goats,1993,6340817,BGR
Bulgaria,Sheep and Goats,1994,4932585,BGR
Bulgaria,Sheep and Goats,1995,4316345,BGR
Bulgaria,Sheep and Goats,1996,4204703,BGR
Bulgaria,Sheep and Goats,1997,4042351,BGR
Bulgaria,Sheep and Goats,1998,3840993,BGR
Bulgaria,Sheep and Goats,1999,3805006,BGR
Bulgaria,Sheep and Goats,2000,3123047,BGR
Bulgaria,Sheep and Goats,2001,2348214,BGR
Bulgaria,Sheep and Goats,2002,2364767,BGR
Bulgaria,Sheep and Goats,2003,2403348,BGR
Bulgaria,Sheep and Goats,2004,2367246,BGR
Bulgaria,Sheep and Goats,2005,2310654,BGR
Bulgaria,Sheep and Goats,2006,2197584,BGR
Bulgaria,Sheep and Goats,2007,2103181,BGR
Bulgaria,Sheep and Goats,2008,1963278,BGR
Bulgaria,Sheep and Goats,2009,1832877,BGR
Bulgaria,Sheep and Goats,2010,1742698,BGR
Bulgaria,Sheep and Goats,2011,1760151,BGR
Bulgaria,Sheep and Goats,2012,1725583,BGR
Bulgaria,Sheep and Goats,2013,1657035,BGR
Bulgaria,Sheep and Goats,2014,1643407,BGR
Bulgaria,Sheep and Goats,2015,1618370,BGR
Bulgaria,Sheep and Goats,2016,1603222,BGR
Bulgaria,Sheep and Goats,2017,1585691,BGR
Bulgaria,Sheep and Goats,2018,1597759,BGR
Bulgaria,Sheep and Goats,2019,1565622,BGR
Bulgaria,Swine,1990,4225232,BGR
Bulgaria,Swine,1991,4259100,BGR
Bulgaria,Swine,1992,3663989,BGR
Bulgaria,Swine,1993,2910561,BGR
Bulgaria,Swine,1994,2375528,BGR
Bulgaria,Swine,1995,2028759,BGR
Bulgaria,Swine,1996,2063097,BGR
Bulgaria,Swine,1997,1820227,BGR
Bulgaria,Swine,1998,1490088,BGR
Bulgaria,Swine,1999,1600616,BGR
Bulgaria,Swine,2000,1276430,BGR
Bulgaria,Swine,2001,809904,BGR
Bulgaria,Swine,2002,892464,BGR
Bulgaria,Swine,2003,1014391,BGR
Bulgaria,Swine,2004,981851,BGR
Bulgaria,Swine,2005,937197,BGR
Bulgaria,Swine,2006,977824,BGR
Bulgaria,Swine,2007,950632,BGR
Bulgaria,Swine,2008,836129,BGR
Bulgaria,Swine,2009,756724,BGR
Bulgaria,Swine,2010,696899,BGR
Bulgaria,Swine,2011,636133,BGR
Bulgaria,Swine,2012,569606,BGR
Bulgaria,Swine,2013,558681,BGR
Bulgaria,Swine,2014,569766,BGR
Bulgaria,Swine,2015,576591,BGR
Bulgaria,Swine,2016,608247,BGR
Bulgaria,Swine,2017,604790,BGR
Bulgaria,Swine,2018,623854,BGR
Bulgaria,Swine,2019,573184,BGR
Canada,Buffaloes,1990,15775,CAN
Canada,Buffaloes,1991,15775,CAN
Canada,Buffaloes,1992,21707,CAN
Canada,Buffaloes,1993,27640,CAN
Canada,Buffaloes,1994,33572,CAN
Canada,Buffaloes,1995,39505,CAN
Canada,Buffaloes,1996,45437,CAN
Canada,Buffaloes,1997,65368,CAN
Canada,Buffaloes,1998,85300,CAN
Canada,Buffaloes,1999,105231,CAN
Canada,Buffaloes,2000,125163,CAN
Canada,Buffaloes,2001,145094,CAN
Canada,Buffaloes,2002,155221,CAN
Canada,Buffaloes,2003,165348,CAN
Canada,Buffaloes,2004,175474,CAN
Canada,Buffaloes,2005,185601,CAN
Canada,Buffaloes,2006,195728,CAN
Canada,Buffaloes,2007,181611,CAN
Canada,Buffaloes,2008,167494,CAN
Canada,Buffaloes,2009,153376,CAN
Canada,Buffaloes,2010,139259,CAN
Canada,Buffaloes,2011,125142,CAN
Canada,Buffaloes,2012,123976,CAN
Canada,Buffaloes,2013,122811,CAN
Canada,Buffaloes,2014,121645,CAN
